"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1296111421592240130","x1454032778467561479",2021-10-29 10:30:03,"ikalabingpito","'Rock with you' by @pledis_17 has now surpassed 160,000 realtime unique listeners for the first time since its release (160,518)","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1294553985513172992 x956888370","MultiStan1327 pledis_17","en",,,,,,,,,,,,,,,,"x1453983978818400264","'Rock with you' by @pledis_17 has now surpassed 160,000 realtime unique listeners for the first time since its release (160,518)",2021-10-29 07:16:08,"Twitter for Android",828,401,"x1294553985513172992","MultiStan1327","🐱🍓🌕",3279,141,33361,"he/him","Personal Account 🏝️🏝️🏝️🏝️🏝️ some charts here and there.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ikalabingpito/status/1454032778467561479","chachimi",,"what kind of future enthusiast // she/her
not a minor","http://welcome.to.my.crack.world",FALSE,218,439,0,20416,27969,2020-08-19 15:47:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/1296111421592240130/1632844052","","http://pbs.twimg.com/profile_images/1442878644402069505/Ua6M04Vg_normal.jpg"
"x1393535660686934016","x1454032770074742786",2021-10-29 10:30:01,"chrysstalaaa","@_kyengina so true","Twitter Web App",7,"x1454032470643384325","x1347775870614659076","_kyengina",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1347775870614659076","_kyengina","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chrysstalaaa/status/1454032770074742786","ADMlN, Tala。","@M4RUPOKK aq. rcbyf !! ua ooc.","@KRAZYSANT0's pinaka cute na member","http://pikachu-kurtina-hailey.xn--0qah2a8914a/",FALSE,473,489,2,5990,2870,2021-05-15 11:56:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1393535660686934016/1635478487","","http://pbs.twimg.com/profile_images/1453927001950089220/FI4_ANuC_normal.jpg"
"x1347945108575027200","x1454032770041266178",2021-10-29 10:30:01,"Olympos00","@maydanozefendi Benim benzetmemin bir anlamı yok, bunca yıldır tüm manitlerim kutup ayısı diye sevdi beni 😁","Twitter for Android",91,"x1453772949052346378","x1391673429502447617","maydanozefendi",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1391673429502447617","maydanozefendi","tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Olympos00/status/1454032770041266178","Ateist İMAM","Kadıköy, İstanbul","Sonuna kadar #Atatürk yetmeyene Mustafa Kemal! Arap seviciliği yapanlara yol haritası profildedir, 
#Ateist #Ate
Trolsen gelme canını ciddi yakarım!",,FALSE,2752,2499,0,6967,53124,2021-01-09 16:35:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1347945108575027200/1624053395","","http://pbs.twimg.com/profile_images/1441048317585248257/SF4weGcP_normal.jpg"
"x1288366166419714049","x1454032770066378756",2021-10-29 10:30:01,"YuuNot_","@SeNNux_ メンタルバケモンで草です","Twitter for iPhone",12,"x1454030973746614276","x1384268501557280770","SeNNux_",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1384268501557280770","SeNNux_","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YuuNot_/status/1454032770066378756","ゆう トリオデュオ募集中固ツイみて！キル集出した",,"res @pswislol @nanu_weak team @ZRGgggg community @sigma_com_ @love_a1m Loves friends(三期生)","https://www.geartics.com/fa_yuukunnui",FALSE,296,363,3,6840,10985,2020-07-29 06:50:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1288366166419714049/1615464936","","http://pbs.twimg.com/profile_images/1446045725251362816/BHzkpkH3_normal.jpg"
"x1286712114367750144","x1454032770053775360",2021-10-29 10:30:01,"hnypiehugs","https://t.co/s4HNcDR5oo","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC2y2SxUcAAox_q.jpg","https://t.co/s4HNcDR5oo","https://twitter.com/MARKHYUCKARCHIV/status/1454014905007296516/photo/1","photo","http://pbs.twimg.com/media/FC2y2SxUcAAox_q.jpg http://pbs.twimg.com/media/FC2y2SyVIAAT4cT.jpg","https://t.co/s4HNcDR5oo https://t.co/s4HNcDR5oo","https://twitter.com/MARKHYUCKARCHIV/status/1454014905007296516/photo/1 https://twitter.com/MARKHYUCKARCHIV/status/1454014905007296516/photo/1",,"x860038616323547136","MARKHYUCKARCHIV","und",,,,,,,,,,,,,,,,"x1454014905007296516","https://t.co/s4HNcDR5oo",2021-10-29 09:19:02,"Twitter for iPhone",1593,601,"x860038616323547136","MARKHYUCKARCHIV","ً",72147,24,5515,,"archive for #MARK & #HAECHAN",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hnypiehugs/status/1454032770053775360","⌗ indahaechan 831","she/her","%! shii ‼ be quiet . . . i stay thinking (haechan) 24/7 . . . i think i fall in love 🍯⁉️ #HAECHAN #MARK #JENO #TAEYONG",,FALSE,1329,1491,11,26739,29763,2020-07-24 17:17:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1286712114367750144/1630125289","","http://pbs.twimg.com/profile_images/1444567295620096003/4eO415E3_normal.jpg"
"x273114334","x1454032770074820611",2021-10-29 10:30:01,"viki993","October 2021 is going on sooo wild 🤘😝
@neslihanatagul @kadirdogulu 
#NeslihanAtagul #KadirDogulu 
#NeslihanAtagül #KadirDoğulu 
#NesKad https://t.co/KvvNJW0VPj","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"NeslihanAtagul KadirDogulu NeslihanAtagül",,,,,,,,,,,,,"x1239206013145960448 x348960945 x161257739","Neskadland neslihanatagul kadirdogulu","en",,,,,,,,,,,,,,,,"x1453893380371529728","October 2021 is going on sooo wild 🤘😝
@neslihanatagul @kadirdogulu 
#NeslihanAtagul #KadirDogulu 
#NeslihanAtagül #KadirDoğulu 
#NesKad https://t.co/KvvNJW0VPj",2021-10-29 01:16:08,"Twitter for Android",30,10,"x1239206013145960448","Neskadland","Neskad Doğulu",431,155,6576,"Turkey","fan account of NesKad ❤",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/viki993/status/1454032770074820611","Viktória Laczó 🦄","Magyarország","Laughter is timeless, imagination has no age, dreams are forever.”. ❤ http://Instagram.com/viki_laczo snapchat: l.viki17 #Realmadrid",,FALSE,735,1730,15,152807,2782,2011-03-27 21:24:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/273114334/1605629585","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1088922857512620032/92KhIk3W_normal.jpg"
"x716363533","x1454032770066493444",2021-10-29 10:30:01,"WinSportsTV","¡Buen viernes, Winners! 

Los deportes nos esperan hoy en Win Sports➕, Win Sports y https://t.co/Jv4fDnhMlF.","Sprout Social",,,,,FALSE,FALSE,0,0,0,0,,,"winsportsonline.com","https://t.co/Jv4fDnhMlF","http://www.winsportsonline.com",,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WinSportsTV/status/1454032770066493444","Win Sports TV 💪🏠",,"Dos señales cargadas de deportes: Win Sports y Win Sports ➕ // 💻 Señal Online: http://winsportsonline.com","http://winsports.co",FALSE,1567088,541,1634,743495,7679,2012-07-25 16:34:13,TRUE,,,,"https://pbs.twimg.com/profile_banners/716363533/1634651366","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1443955499452489728/kklzUald_normal.jpg"
"x826060939258634240","x1454032770066526208",2021-10-29 10:30:01,"JuniAugustine","@sarkodie @Sarkcessoppong Amerado ft Black Sheriff - Abotr3 (Lyrics Video)
https://t.co/GHGl2vKhY2","Twitter for Android",72,"x1454030248127913988","x32339364","sarkodie",FALSE,FALSE,0,0,0,0,,,"youtu.be/6-_djMINQ4s","https://t.co/GHGl2vKhY2","https://youtu.be/6-_djMINQ4s",,,,,,,,,"x32339364 x3399548789","sarkodie Sarkcessoppong","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JuniAugustine/status/1454032770066526208","Austin Junior➕","🇬🇭","Shush🤐",,FALSE,652,686,0,7437,25881,2017-01-30 13:34:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/826060939258634240/1553323976","","http://pbs.twimg.com/profile_images/1384755303468654592/kQ2GUOOD_normal.jpg"
"x1361035959479992324","x1454032770066440192",2021-10-29 10:30:01,"careers_portal","Anglo-Coordenador(a) Operação Usina Turno Ref:REF15691HBrazil, Fazenda Jardim, S/N Apply https://t.co/A0FAxjOSHb Tito Xavi congratulations maria chike Jada","CareersTweet",,,,,FALSE,FALSE,0,0,0,0,,,"angloamerican.com/careers/job-op… twitter.com/i/web/status/1…","https://t.co/A0FAxjOSHb https://t.co/0MdecbgEze","https://www.angloamerican.com/careers/job-opportunities/apply/jobdetail?jobid=594a03b8-9b88-4eb3-8144-f20908132e21 https://twitter.com/i/web/status/1454032770066440192",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/careers_portal/status/1454032770066440192","Careers Portal South Africa #JobSeekersSA","South Africa","Careers Portal is an online Job Search Engine based in South Africa, let us help you find your next dream job to start your career. #careers #jobs jobsearch","https://careers-portal.co.za/",FALSE,1484,2306,2,2480,20,2021-02-14 19:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1361035959479992324/1613331462","","http://pbs.twimg.com/profile_images/1361036303534592000/IYLFGwOh_normal.jpg"
"x4431692178","x1454032770074759171",2021-10-29 10:30:01,"syarorize1","『#フルーツバスケット －prelude－』

2022/2/18㈮～上映決定！
劇場限定版Blu-rayも同時発売！

🍙今日子と勝也の物語
🐱高屋先生完全新作描き下ろし「透と夾のその後のストーリー」
🐭TVシリーズ総集編

が描かれます♪

ビジュアルは #高屋奈月 先生描き下ろし♪
https://t.co/8tFJAA2sWe

#フルバ https://t.co/aqnP1YLCPh","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"フルーツバスケット",,,,,,,,,,,,,"x1047359356470063104","fruba_PR","ja",,,,,,,,,,,,,,,,"x1454010118283010057","『#フルーツバスケット －prelude－』

2022/2/18㈮～上映決定！
劇場限定版Blu-rayも同時発売！

🍙今日子と勝也の物語
🐱高屋先生完全新作描き下ろし「透と夾のその後のストーリー」
🐭TVシリーズ総集編

が描かれます♪

ビジュアルは #高屋奈月 先生描き下ろし♪
https://t.co/8tFJAA2sWe

#フルバ https://t.co/aqnP1YLCPh",2021-10-29 09:00:01,"Twitter for Advertisers.",12013,6487,"x1047359356470063104","fruba_PR","アニメ「フルーツバスケット」公式",159237,67,5362,,"「フルーツバスケット －prelude－」2022年2月18日上映決定！劇場限定版Blu-ray同時発売！ #高屋奈月 原作・総監修 🍙#石見舞菜香 🐭#島﨑信長🐱#内田雄馬🦋#沢城みゆき👔#細谷佳正 ほか Instagram：http://instagram.com/fruba_pr/  #フルバ",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/syarorize1/status/1454032770074759171","シオキチ〜ただただ面倒臭い性格の今日この頃〜","山梨の盆地","面倒な人間です

カメラを趣味としています
最近は自宅から見えるカワセミや野鳥を撮るのにハマってます。",,FALSE,124,157,2,4841,9440,2015-12-02 13:54:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/4431692178/1634558481","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1135876877401255939/0rk3aEFr_normal.jpg"
"x4029754583","x1454032770041270274",2021-10-29 10:30:01,"ale_batinga","#SomosTodosMauricioDeSousa , aquele que sempre lutou pelas causas humanas , derrubando a ignorância! Quanta diferença faz um S maiúsculo num sobrenome no lugar de um z minúsculo de um homofóbico babaca . https://t.co/kW0TplbRIu","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"SomosTodosMauricioDeSousa",,,,,,,,,,,,,"x1327482137923227648","Alu83725125","pt",,,,,,,,,,,,,,,,"x1453954492676771841","#SomosTodosMauricioDeSousa , aquele que sempre lutou pelas causas humanas , derrubando a ignorância! Quanta diferença faz um S maiúsculo num sobrenome no lugar de um z minúsculo de um homofóbico babaca . https://t.co/kW0TplbRIu",2021-10-29 05:18:58,"Twitter Web App",131,16,"x1327482137923227648","Alu83725125","Alu",7,242,833,,,FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ale_batinga/status/1454032770041270274","AB",,"séries | livros | filmes | MotoGP | cachorros | gatos | música",,FALSE,84,211,2,6239,34614,2015-10-24 06:41:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/4029754583/1513384955","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/832196608666324993/OPmkSsiB_normal.jpg"
"x3238089704","x1454032770045399046",2021-10-29 10:30:01,"nakanero2001","어이가 없네
처음 보고 헉 망토에 뭐가 달려있어 귀엽다 했는데
눈비비고 다시보니까 걍 헤어뚫이었음 https://t.co/M2JJvSeeJN","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FC25KokaMAA4IjX.jpg","https://t.co/M2JJvSeeJN","https://twitter.com/7_3475454/status/1454021849268981767/photo/1","photo","http://pbs.twimg.com/media/FC25KokaMAA4IjX.jpg","https://t.co/M2JJvSeeJN","https://twitter.com/7_3475454/status/1454021849268981767/photo/1",,"x1314586108328464390","7_3475454","ko",,,,,,,,,,,,,,,,"x1454021849268981767","어이가 없네
처음 보고 헉 망토에 뭐가 달려있어 귀엽다 했는데
눈비비고 다시보니까 걍 헤어뚫이었음 https://t.co/M2JJvSeeJN",2021-10-29 09:46:37,"Twitter for Android",5,9,"x1314586108328464390","7_3475454","사유",263,25,11009,"Icon: @bari_cms","@pj_sekai",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nakanero2001/status/1454032770045399046","훔치","🇰🇷 ","우타이테/앙스타/프로세카/허니웍스/뿌요뿌요/스포츠애니 대부분/1차 그외 장르안가리고 다 파는 잡덕
mibi : INFP-T
인장 : 만드라고라 뽑았더니 연성이 나옴님 ((행복하다",,FALSE,150,577,3,36963,24282,2015-06-06 17:08:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/3238089704/1607152848","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1453428219974062080/TKHjgXJp_normal.jpg"
"x1372014757276839936","x1454032770070552582",2021-10-29 10:30:01,"OfGAgmPcCqhkjmi","明日のバイト唐突に無くなったんですけど、行く人いますか？","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OfGAgmPcCqhkjmi/status/1454032770070552582","10",,"総英",,FALSE,137,162,0,109,148,2021-03-17 02:39:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1372014757276839936/1630516077","","http://pbs.twimg.com/profile_images/1450082168030457861/_V7OllYk_normal.jpg"
"x1438923985949839360","x1454032770041188352",2021-10-29 10:30:01,"Thienn110798","@Trangthuy99x Ok e luôn lên kèo ngay luôn e ơi","Twitter for iPhone",32,"x1454008762981699592","x1436986201307693065","Trangthuy99x",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1436986201307693065","Trangthuy99x","vi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Thienn110798/status/1454032770041188352","Thiện Nguyễn",,,,FALSE,26,228,0,34,84,2021-09-17 17:53:24,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1438925437191688195/mO4QyLUK_normal.jpg"
"x2871600186","x1454032770045521921",2021-10-29 10:30:01,"pjMichal","Krásne narodeniny, Československo! 🇨🇿❤️🇸🇰 https://t.co/40yntJTcSS","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/FCyNBWtWYAM_YEV.jpg","https://t.co/40yntJTcSS","https://twitter.com/ufoslav/status/1453691854046867466/photo/1","photo","http://pbs.twimg.com/media/FCyNBWtWYAM_YEV.jpg http://pbs.twimg.com/media/FCyNB2vXsAEYpta.jpg http://pbs.twimg.com/media/FCyNCU7XIAI5A_n.jpg","https://t.co/40yntJTcSS https://t.co/40yntJTcSS https://t.co/40yntJTcSS","https://twitter.com/ufoslav/status/1453691854046867466/photo/1 https://twitter.com/ufoslav/status/1453691854046867466/photo/1 https://twitter.com/ufoslav/status/1453691854046867466/photo/1",,"x105832413","ufoslav","und",,,,,,,,,,,,,,,,"x1453691854046867466","Krásne narodeniny, Československo! 🇨🇿❤️🇸🇰 https://t.co/40yntJTcSS",2021-10-28 11:55:20,"Twitter for Android",359,3,"x105832413","ufoslav","Matej Benko",5418,349,37148,"Brno","Kto som, čo som, chlapec s dlhým nosom. Imigrant, manžel Vysočíňanky a otec troch Čechoslováčat.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pjMichal/status/1454032770045521921","Michal Jandourek","Jihomoravský, Česká republika",,,FALSE,10,47,0,188,3097,2014-10-22 19:18:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/2871600186/1585687911","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1450823162103570444/jQl4APm5_normal.jpg"
"x4497618974","x1454032770078953472",2021-10-29 10:30:01,"RnRhyou","@ShopeeID BELANJA DI SMS #SelaludiShopeeMantulSale #BelanjaMantuldiShopee #HariGajianIngatShopee 
BELANJA DI SMS #SelaludiShopeeMantulSale #BelanjaMantuldiShopee #HariGajianIngatShopee 
BELANJA DI SMS #SelaludiShopeeMantulSale #BelanjaMantuldiShopee #HariGajianIngatShopee 
*10.550","Twitter for Android",130,"x1452488528344928263","x4497618974","RnRhyou",FALSE,FALSE,0,0,0,0,"SelaludiShopeeMantulSale BelanjaMantuldiShopee HariGajianIngatShopee",,"twitter.com/i/web/status/1…","https://t.co/y4iNGW2lo6","https://twitter.com/i/web/status/1454032770078953472",,,,,,,,,"x2983890506","ShopeeID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RnRhyou/status/1454032770078953472","RiniRahayu",,"😻 Ailurophilia ♡ | 
wish me luck 🧡 @ShopeeID",,FALSE,47,60,0,74499,1758,2015-12-08 14:37:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/4497618974/1605234145","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1453946283144597505/FRcakpGv_normal.jpg"
"x1343599374774001665","x1454032770070728705",2021-10-29 10:30:01,"nsbongi","TWICE 3rd Full Album
""Formula of Love: O+T=&lt;3""

Release on
2021.11.12 FRI 2PM (KST), 0AM (EST)

Digital Pre-Save
Spotify
https://t.co/73BztTyuhC

#TWICE #트와이스 #FormulaOfLove #SCIENTIST","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x3129056526","JYPETWICE","en",,,,,,,,,,,,,,,,"x1453935407347818504","TWICE 3rd Full Album
""Formula of Love: O+T=&lt;3""

Release on
2021.11.12 FRI 2PM (KST), 0AM (EST)

Digital Pre-Save
Spotify
https://t.co/73BztTyuhC

#TWICE #트와이스 #FormulaOfLove #SCIENTIST",2021-10-29 04:03:08,"Twitter Web App",28595,7214,"x3129056526","JYPETWICE","TWICE",8934617,42,9378,,"ONE IN A MILLION! 안녕하세요 트와이스입니다! NAYEON / JEONGYEON / MOMO / SANA / JIHYO / MINA / DAHYUN / CHAEYOUNG / TZUYU",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nsbongi/status/1454032770070728705","isa⁹🧪twice solo stan","they","i’m innocent ur honor","https://youtu.be/M1K9hX5WVqY",FALSE,1256,1460,9,55466,64373,2020-12-28 16:47:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/1343599374774001665/1635209259","","http://pbs.twimg.com/profile_images/1452799046654046215/J2_nVI6Q_normal.jpg"
"x1344190865405661185","x1454032770066358275",2021-10-29 10:30:01,"jyooncityx_","$300 CRYPTO || 4,2 JUTA IDR || 
|| one winner || Garangan 07 ||

Retweet, follow me and

@BigCityCrypto

Winner will be picked in 48 hours.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1305904514487083008 x1450870537736138754","Bang_Garr BigCityCrypto","en",,,,,,,,,,,,,,,,"x1454024285144502276","$300 CRYPTO || 4,2 JUTA IDR || 
|| one winner || Garangan 07 ||

Retweet, follow me and

@BigCityCrypto

Winner will be picked in 48 hours.",2021-10-29 09:56:18,"Twitter for Android",637,2213,"x1305904514487083008","Bang_Garr","Bang Garr",219358,304,26244,"Indonesia","Crypto || Reward proofs on #SobatGarangan ||           I don't have Telegram || Berbagi tanpa mengharap kembali || Jangan multi akun di GA Bang Garr ||",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jyooncityx_/status/1454032770066358275","big win for ky🍀🍀🍀",,"💥pcyeolniverse new ga acc, will not join anymore there :))

#6️⃣5️⃣🎹 #FurrFam",,FALSE,4,66,0,48,18,2020-12-30 07:57:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1344190865405661185/1635495758","","http://pbs.twimg.com/profile_images/1454000614032429056/hbnBKoyF_normal.jpg"
